ID,Source File,Chapter Title,Category,Content Length,Full Content
8ee82ffb-6ed3-42e3-b4c5-3acfacbf0470,download.pdf,Điều 4. Giải thích từ ngữ (Part 3),general,1000,"ương trình, dự án khác theo quy định của pháp luật.

7. *Dự toán mua sắm* là dự kiến nguồn kinh phí để mua sắm trong phạm vi dự toán ngân sách nhà nước được cấp có thẩm quyền phê duyệt đối với cơ quan nhà nước, tổ chức chính trị, tổ chức chính trị - xã hội, tổ chức chính trị xã hội - nghề nghiệp, tổ chức xã hội - nghề nghiệp, tổ chức xã hội, đơn vị thuộc lực lượng vũ trang nhân dân, đơn vị sự nghiệp công lập và các tổ chức, cá nhân khác; dự kiến nguồn kinh phí để mua sắm trong phạm vi nguồn tài chính hợp pháp của cơ quan nhà nước, đơn vị sự nghiệp công lập.

about:blank    3/61


---



1/13/26, 9:03 AM                                    about:blank

8. *Đấu thầu* là quá trình lựa chọn nhà thầu để ký kết, thực hiện hợp đồng cung cấp dịch vụ tư vấn, dịch vụ phi tư vấn, mua sắm hàng hóa, xây lắp, lựa chọn nhà đầu tư để ký kết, thực hiện hợp đồng dự án đầu tư kinh doanh trên cơ sở bảo đảm cạnh tranh, công bằng, minh bạch, hiệu quả kinh tế và trách nhiệm giải trình.

9. *Đấu thầu qua mạng*"
d693231b-8c7b-4a18-b982-871e2c3dbd03,download.pdf,Điều 4. Giải thích từ ngữ (Part 4),general,1000," là việc thực hiện hoạt động đấu thầu trên Hệ thống mạng đấu thầu quốc gia.

10. *Đấu thầu quốc tế* là hoạt động đấu thầu mà nhà thầu, nhà đầu tư trong nước, nước ngoài được tham dự thầu.

11. *Đấu thầu trong nước* là hoạt động đấu thầu chỉ có nhà thầu, nhà đầu tư trong nước được tham dự thầu.

12. *Giá dự thầu* là giá do nhà thầu chào trong đơn dự thầu, bao gồm toàn bộ các chi phí để thực hiện gói thầu theo yêu cầu của hồ sơ mời thầu, hồ sơ yêu cầu.

13. *Giá đề nghị trúng thầu* là giá dự thầu của nhà thầu được đề nghị trúng thầu sau khi đã được sửa lỗi, hiệu chỉnh sai lệch theo yêu cầu của hồ sơ mời thầu, hồ sơ yêu cầu, trừ đi giá trị giảm giá (nếu có).

14. *Giá hợp đồng* là giá trị ghi trong hợp đồng giữa chủ đầu tư và nhà thầu.

15. *Gói thầu* là một phần hoặc toàn bộ dự án, dự toán mua sắm, có thể gồm những nội dung mua sắm giống nhau thuộc nhiều dự án hoặc là khối lượng mua sắm một lần, khối lượng mua sắm cho một thời kỳ đối với dự toán mua sắm, mua sắm tập trung.

16. *Gói thầu"
1b649bbf-50ef-42cd-a4d9-7b0573616df1,download.pdf,Điều 4. Giải thích từ ngữ (Part 5),general,1000," hỗn hợp* là gói thầu thuộc các trường hợp sau: thiết kế và cung cấp hàng hóa (EP); thiết kế và xây lắp (EC); cung cấp hàng hóa và xây lắp (PC); thiết kế, cung cấp hàng hóa và xây lắp (EPC); lập dự án, thiết kế, cung cấp hàng hóa và xây lắp (chìa khóa trao tay).

17. *Hàng hóa* gồm máy móc, thiết bị, nguyên liệu, nhiên liệu, vật liệu, vật tư, phụ tùng; sản phẩm; phương tiện; hàng tiêu dùng; thuốc, hóa chất, vật tư xét nghiệm, thiết bị y tế; phần mềm thương mại.

18. *Hệ thống mạng đấu thầu quốc gia* là hệ thống công nghệ thông tin do cơ quan quản lý nhà nước về hoạt động đấu thầu xây dựng và quản lý nhằm mục đích thống nhất quản lý thông tin về đấu thầu và thực hiện đấu thầu qua mạng.

19. *Hồ sơ mời quan tâm, hồ sơ mời sơ tuyển* là toàn bộ tài liệu sử dụng cho hình thức đấu thầu rộng rãi có bước mời quan tâm, sơ tuyển, bao gồm các yêu cầu về năng lực và kinh nghiệm đối với nhà thầu làm căn cứ để bên mời thầu lựa chọn danh sách nhà thầu trúng sơ tuyển, danh sách nhà thầu có hồ sơ quan "
50118b7b-6320-46f2-bc9a-90d48e0d2018,download.pdf,Điều 4. Giải thích từ ngữ (Part 6),general,1000,"tâm được đánh giá đáp ứng yêu cầu của hồ sơ mời quan tâm. Trường hợp lựa chọn nhà đầu tư, hồ sơ mời quan tâm là toàn bộ tài liệu sử dụng cho dự án cần xác định số lượng nhà đầu tư quan tâm theo quy định của pháp luật về đất đai, pháp luật về quản lý ngành, lĩnh vực, bao gồm yêu cầu sơ bộ về năng lực, kinh nghiệm đối với nhà đầu tư.

20. *Hồ sơ quan tâm, hồ sơ dự sơ tuyển* là toàn bộ tài liệu do nhà thầu lập và nộp cho bên mời thầu theo yêu cầu của hồ sơ mời quan tâm, hồ sơ mời sơ tuyển. Trường hợp lựa chọn nhà đầu tư, hồ sơ đăng ký thực hiện dự án là toàn bộ tài liệu do nhà đầu tư lập và nộp theo yêu cầu của hồ sơ mời quan tâm.

21. *Hồ sơ mời thầu* là toàn bộ tài liệu sử dụng cho hình thức đấu thầu rộng rãi, đấu thầu hạn chế, chào hàng cạnh tranh, bao gồm các yêu cầu cho một dự án, gói thầu, dự án đầu tư kinh doanh làm căn cứ để nhà thầu, nhà đầu tư chuẩn bị hồ sơ dự thầu và để bên mời thầu tổ chức đánh giá hồ sơ dự thầu.

22. *Hồ sơ yêu cầu* là toàn bộ tài liệu sử dụng cho hình thức "
731c78d0-f05f-47d8-81d7-1746852268f2,download.pdf,Điều 4. Giải thích từ ngữ (Part 7),general,1000,"chỉ định thầu, mua sắm trực tiếp, đàm phán giá, bao gồm các yêu cầu cho gói thầu, làm căn cứ để nhà thầu chuẩn bị hồ sơ đề xuất và để bên mời thầu tổ chức đánh giá hồ sơ đề xuất.

23. *Hồ sơ dự thầu, hồ sơ đề xuất* là toàn bộ tài liệu do nhà thầu, nhà đầu tư lập và nộp cho bên mời thầu theo yêu cầu của hồ sơ mời thầu, hồ sơ yêu cầu.

about:blank                                                                                                4/61


---



1/13/26, 9:03 AM                                                                                                                                about:blank

24. *Người có thẩm quyền* là người quyết định đầu tư hoặc người quyết định việc mua sắm theo quy định của pháp luật. Trường hợp lựa chọn nhà đầu tư, người có thẩm quyền là người đứng đầu cơ quan có thẩm quyền chấp thuận chủ trương đầu tư theo quy định của pháp luật về đầu tư hoặc cơ quan có thẩm quyền quyết định tổ chức đấu thầu lựa chọn nhà đầu tư.

25. *Nhà đầu tư* là tổ chức, cá n"
d65fa9d3-12d9-493a-85a2-b57b452af0b0,download.pdf,Điều 4. Giải thích từ ngữ (Part 8),general,1000,"hân tham dự thầu, đứng tên dự thầu và trực tiếp ký, thực hiện hợp đồng nếu được lựa chọn. Nhà đầu tư có thể là nhà đầu tư độc lập hoặc nhà đầu tư liên danh.

26. *Nhà thầu* là tổ chức, cá nhân hoặc kết hợp giữa các tổ chức hoặc giữa các cá nhân với nhau theo hình thức liên danh trên cơ sở thỏa thuận liên danh tham dự thầu, đứng tên dự thầu và trực tiếp ký, thực hiện hợp đồng nếu được lựa chọn. Trường hợp liên danh, thỏa thuận liên danh phải quy định rõ trách nhiệm của thành viên đứng đầu liên danh và trách nhiệm chung, trách nhiệm riêng của từng thành viên trong liên danh đối với toàn bộ phạm vi của gói thầu.

27. *Nhà thầu phụ* là tổ chức, cá nhân ký hợp đồng với nhà thầu để tham gia thực hiện công việc xây lắp; tư vấn; phi tư vấn; dịch vụ liên quan của gói thầu cung cấp hàng hóa; công việc thuộc gói thầu hỗn hợp.

28. *Nhà thầu phụ đặc biệt* là nhà thầu phụ thực hiện công việc quan trọng của gói thầu do nhà thầu đề xuất trong hồ sơ dự thầu, hồ sơ đề xuất trên cơ sở yêu cầu về năng lự"
a88d721a-f185-42ec-a18b-e462bc710772,download.pdf,Điều 4. Giải thích từ ngữ (Part 9),general,1000,"c, kinh nghiệm ghi trong hồ sơ mời thầu, hồ sơ yêu cầu.

29. *Nhà thầu nước ngoài, nhà đầu tư nước ngoài* là tổ chức được thành lập theo pháp luật nước ngoài hoặc cá nhân có quốc tịch nước ngoài tham dự thầu.

30. *Nhà thầu trong nước, nhà đầu tư trong nước* là tổ chức được thành lập theo pháp luật Việt Nam hoặc cá nhân có quốc tịch Việt Nam tham dự thầu.

31. *Thời điểm đóng thầu* là thời điểm hết hạn nhận hồ sơ quan tâm, hồ sơ dự sơ tuyển, hồ sơ dự thầu, hồ sơ đề xuất.

32. *Thời gian có hiệu lực của hồ sơ dự thầu, hồ sơ đề xuất* là số ngày được quy định trong hồ sơ mời thầu, hồ sơ yêu cầu và được tính kể từ ngày có thời điểm đóng thầu đến ngày cuối cùng có hiệu lực theo quy định trong hồ sơ mời thầu, hồ sơ yêu cầu. Từ thời điểm đóng thầu đến hết 24 giờ của ngày đóng thầu được tính là 01 ngày.

33. *Xây lắp* gồm những công việc thuộc quá trình xây dựng và lắp đặt công trình, hạng mục công trình.

**Điều 5. Tư cách hợp lệ của nhà thầu, nhà đầu tư**

1. Nhà thầu, nhà đầu tư là tổ chức "
f6f451a6-2e6e-4200-b89b-46b82d80b4c6,download.pdf,Điều 4. Giải thích từ ngữ (Part 10),general,1000,"có tư cách hợp lệ khi đáp ứng đủ các điều kiện sau đây:

a) Đối với nhà thầu, nhà đầu tư trong nước: là doanh nghiệp, hợp tác xã, liên hiệp hợp tác xã, tổ hợp tác, đơn vị sự nghiệp công lập, tổ chức kinh tế có vốn đầu tư nước ngoài đăng ký thành lập, hoạt động theo quy định của pháp luật Việt Nam. Đối với nhà thầu, nhà đầu tư nước ngoài: có đăng ký thành lập, hoạt động theo pháp luật nước ngoài;

b) Hạch toán tài chính độc lập;

c) Không đang trong quá trình thực hiện thủ tục giải thể hoặc bị thu hồi giấy chứng nhận đăng ký doanh nghiệp, giấy chứng nhận đăng ký hợp tác xã, liên hiệp hợp tác xã, tổ hợp tác; không thuộc trường hợp mất khả năng thanh toán theo quy định của pháp luật về phá sản;

d) Có tên trên Hệ thống mạng đấu thầu quốc gia trước khi phê duyệt kết quả lựa chọn nhà thầu, nhà đầu tư;

đ) Bảo đảm cạnh tranh trong đấu thầu theo quy định tại Điều 6 của Luật này;

about:blank5/61


---



1/13/26, 9:03 AM                                                    about:blank

e) Không"
3c0e3b63-3f80-4954-9f2a-d733df8f5392,download.pdf,Điều 4. Giải thích từ ngữ (Part 11),general,1000," đang trong thời gian bị cấm tham dự thầu theo quyết định của người có thẩm quyền, Bộ trưởng, Thủ trưởng cơ quan ngang Bộ, cơ quan thuộc Chính phủ, cơ quan khác ở Trung ương, Chủ tịch Ủy ban nhân dân cấp tỉnh quy định tại khoản 3 Điều 87 của Luật này;

g) Không đang bị truy cứu trách nhiệm hình sự;

h) Có tên trong danh sách ngắn đối với trường hợp đã lựa chọn được danh sách ngắn;

i) Đối với nhà thầu nước ngoài, phải liên danh với nhà thầu trong nước hoặc sử dụng nhà thầu phụ trong nước, trừ trường hợp nhà thầu trong nước không đủ năng lực tham gia vào bất kỳ phần công việc nào của gói thầu.

2. Nhà thầu là hộ kinh doanh có tư cách hợp lệ khi đáp ứng đủ các điều kiện sau đây:

a) Có giấy chứng nhận đăng ký hộ kinh doanh theo quy định của pháp luật;

b) Không đang trong quá trình chấm dứt hoạt động hoặc bị thu hồi giấy chứng nhận đăng ký hộ kinh doanh; chủ hộ kinh doanh không đang bị truy cứu trách nhiệm hình sự;

c) Đáp ứng điều kiện quy định tại các điểm d, đ, e và h khoản 1 Điều này"
8ae9f375-cdbe-494e-9b6e-927a74afe57f,download.pdf,Điều 4. Giải thích từ ngữ (Part 12),general,481,".

3. Nhà thầu, nhà đầu tư là cá nhân có tư cách hợp lệ khi đáp ứng đủ các điều kiện sau đây:

a) Có năng lực hành vi dân sự đầy đủ theo quy định pháp luật của nước mà cá nhân đó là công dân;

b) Có chứng chỉ chuyên môn phù hợp trong trường hợp pháp luật có quy định;

c) Đáp ứng điều kiện quy định tại điểm e và điểm g khoản 1 Điều này.

4. Nhà thầu, nhà đầu tư có tư cách hợp lệ theo quy định tại các khoản 1, 2 và 3 Điều này được tham dự thầu với tư cách độc lập hoặc liên danh."
